model,dataset,layer_name,layer_idx,method,error,ft_method,cos_sim
T5-Large,story_cloze,transformer.decoder.block.12.layer.2.DenseReluDense.wo.weight,273,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.12.layer.2.DenseReluDense.wo.weight,273,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.12.layer.2.DenseReluDense.wo.weight,273,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,EigenCov,,standard,
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Cov (n=10),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.q.weight,274,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,EigenCov,,standard,
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Cov (n=10),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.k.weight,275,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,EigenCov,0.9422729015350342,standard,0.05772709846496582
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Cov (n=10),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.v.weight,276,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,EigenCov,0.9706648588180542,standard,0.0293351411819458
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Cov (n=1),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Cov (n=10),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Cov (n=500),-2.384185791015625e-07,standard,1.000000238418579
T5-Large,story_cloze,transformer.decoder.block.13.layer.0.SelfAttention.o.weight,277,Cov (n=1000),-2.384185791015625e-07,standard,1.000000238418579
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,EigenCov,0.9338890314102172,standard,0.06611096858978283
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.q.weight,278,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,EigenCov,0.629190981388092,standard,0.37080901861190796
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Identity,0.9009064435958862,standard,0.09909355640411377
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.k.weight,279,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,EigenCov,0.7525779008865356,standard,0.24742209911346436
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Identity,0.9009064435958862,standard,0.09909355640411377
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.v.weight,280,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,EigenCov,0.8678620457649231,standard,0.1321379542350769
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Cov (n=1),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Cov (n=10),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Cov (n=100),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Cov (n=500),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.1.EncDecAttention.o.weight,281,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,EigenCov,0.9006710052490234,standard,0.09932899475097656
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wi.weight,282,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,EigenCov,0.9527999758720398,standard,0.047200024127960205
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Identity,0.984375,standard,0.015625
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Cov (n=1),1.1920928955078125e-07,standard,0.9999998807907104
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.13.layer.2.DenseReluDense.wo.weight,283,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,EigenCov,,standard,
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Cov (n=1),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Cov (n=10),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.q.weight,284,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,EigenCov,,standard,
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Cov (n=1),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Cov (n=10),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.k.weight,285,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,EigenCov,0.9349819421768188,standard,0.06501805782318115
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Cov (n=1),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Cov (n=10),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.v.weight,286,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,EigenCov,0.9707521200180054,standard,0.02924787998199463
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Cov (n=1),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Cov (n=10),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.0.SelfAttention.o.weight,287,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,EigenCov,0.9276387691497804,standard,0.07236123085021962
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Cov (n=1),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Cov (n=10),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Cov (n=100),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.q.weight,288,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,EigenCov,0.6875318288803101,standard,0.31246817111968994
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Identity,0.9009064435958862,standard,0.09909355640411377
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.k.weight,289,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,EigenCov,0.7388690710067749,standard,0.2611309289932251
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Identity,0.9009064435958862,standard,0.09909355640411377
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.v.weight,290,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,EigenCov,0.8210238814353943,standard,0.1789761185646057
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.1.EncDecAttention.o.weight,291,Cov (n=1000),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,EigenCov,0.8924865126609802,standard,0.10751348733901978
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Identity,0.96875,standard,0.03125
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Cov (n=500),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wi.weight,292,Cov (n=1000),5.960464477539064e-08,standard,0.9999999403953552
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,EigenCov,0.9557573199272156,standard,0.044242680072784424
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Identity,0.984375,standard,0.015625
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Cov (n=1),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Cov (n=10),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Cov (n=100),0.0,standard,1.0
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Cov (n=500),-1.1920928955078125e-07,standard,1.0000001192092896
T5-Large,story_cloze,transformer.decoder.block.14.layer.2.DenseReluDense.wo.weight,293,Cov (n=1000),0.0,standard,1.0
