model,dataset_i,layer_name,layer_idx,kappa_i,dataset_j,kappa_j,rho
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,Cars,7196491.0,0.4808385433956632
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,DTD,5528290.0,0.6259350088363671
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,EuroSAT,10596162.0,0.3265663784679773
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,GTSRB,6706691.5,0.5159548862505454
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,MNIST,3460350.25,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.v.weight,30,3460350.25,SVHN,5525886.5,0.6262072610430923
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,Cars,174123.140625,1.1034751717108249
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,DTD,169276.921875,1.1350664956082042
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,EuroSAT,307795.0625,0.6242483584349245
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,GTSRB,324283.59375,0.5925078116906739
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,MNIST,192140.5625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.9.attn.o.weight,31,192140.5625,SVHN,340519.59375,0.5642569943891812
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,Cars,3264126.25,0.5155248284284347
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,DTD,3278041.75,0.5133363920700522
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,EuroSAT,3417106.25,0.4924453622125446
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,GTSRB,2961235.0,0.5682555167016464
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,MNIST,1682738.125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,32,1682738.125,SVHN,1355689.0,1.2412419994556274
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,Cars,3334180.25,0.604464808103881
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,DTD,3071627.75,0.6561324447599486
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,EuroSAT,3062855.0,0.6580117651668134
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,GTSRB,3255455.75,0.6190821745926051
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,MNIST,2015394.625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.k.weight,33,2015394.625,SVHN,1806073.25,1.11589860765614
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,Cars,5756871.5,0.4429963826706919
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,DTD,3823660.0,0.6669717626567215
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,EuroSAT,5173953.5,0.4929061016880032
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,GTSRB,6508333.0,0.391847382424962
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,MNIST,2550273.25,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.v.weight,34,2550273.25,SVHN,3376053.5,0.7554007215821669
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,Cars,172343.4375,0.7303093931267328
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,DTD,154195.71875,0.8162615166641908
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,EuroSAT,178582.328125,0.7047955560412481
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,GTSRB,284463.0,0.4424618711396561
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,MNIST,125864.03125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.7.attn.o.weight,35,125864.03125,SVHN,116512.09375,1.0802658093164683
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,Cars,298677.875,1.4802362327641445
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,DTD,288357.3125,1.5332151928694369
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,EuroSAT,364150.46875,1.2140965080111543
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,GTSRB,492704.6875,0.8973200858780139
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,MNIST,442113.8125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,36,442113.8125,SVHN,310916.78125,1.421968318089939
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,Cars,204201.890625,1.837054642843124
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,DTD,194381.671875,1.9298631791336425
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,EuroSAT,257457.109375,1.457058351042088
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,GTSRB,442082.71875,0.8485516744709894
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,MNIST,375130.03125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,37,375130.03125,SVHN,216727.78125,1.7308811500140802
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,Cars,365668.21875,2.322796373727789
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,DTD,317918.125,2.671671558518408
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,EuroSAT,425399.40625,1.996647856158121
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,GTSRB,437462.40625,1.9415904095187608
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,MNIST,849372.8125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,38,849372.8125,SVHN,528278.125,1.6078137108175736
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,Cars,29393.80078125,4.313989995498892
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,DTD,31499.41796875,4.025616048709233
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,EuroSAT,68942.984375,1.8392670936650328
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,GTSRB,109550.921875,1.157494253171934
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,MNIST,126804.5625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,39,126804.5625,SVHN,102632.6875,1.235518289433861
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,Cars,148530.28125,1.868269917182292
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,DTD,284428.96875,0.9756202311934868
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,EuroSAT,244779.375,1.1336521152977044
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,GTSRB,262836.28125,1.0557699832393288
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,MNIST,277494.65625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.q.weight,40,277494.65625,SVHN,212664.0625,1.304849785092392
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,Cars,1036398.6875,2.1255321688160667
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,DTD,1991568.25,1.106112607489098
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,EuroSAT,4202955.5,0.5241308764748996
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,GTSRB,2384207.25,0.9239543877739655
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,MNIST,2202898.75,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.k.weight,41,2202898.75,SVHN,883984.8125,2.492009725563017
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,Cars,1143059.625,0.8544217454973094
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,DTD,2417394.25,0.4040114681335078
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,EuroSAT,3781029.5,0.258303988371421
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,GTSRB,1128712.0,0.8652827293410542
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,MNIST,976655.0,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.v.weight,42,976655.0,SVHN,677385.5,1.4418008652384795
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,Cars,81353.328125,2.864249945213904
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,DTD,324774.65625,0.7174705942745494
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,EuroSAT,763988.75,0.3049996032336863
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,GTSRB,103130.1875,2.2594380100879774
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,MNIST,233016.265625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.11.attn.o.weight,43,233016.265625,SVHN,158419.078125,1.470885125597937
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,Cars,763313.3125,0.8760797192306272
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,DTD,921235.4375,0.7258983808902814
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,EuroSAT,868960.8125,0.7695667087403898
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,GTSRB,1015885.4375,0.6582664617633127
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,MNIST,668723.3125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,44,668723.3125,SVHN,589386.3125,1.134609505374287
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,Cars,761649.625,1.2561692983174515
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,DTD,948150.0625,1.0090816979722552
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,EuroSAT,546365.9375,1.7511356571345555
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,GTSRB,1002088.625,0.9547667253482696
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,MNIST,956760.875,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,45,956760.875,SVHN,588370.6875,1.6261192056750788
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,Cars,1529039.125,1.89492109955002
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,DTD,1540958.0,1.8802644199257863
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,EuroSAT,1753064.75,1.6527675318324666
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,GTSRB,2924168.75,0.9908485958616444
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,MNIST,2897408.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,46,2897408.5,SVHN,1583286.75,1.829996050936446
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,Cars,86953.375,4.958134172480366
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,DTD,125621.8359375,3.4319391750849446
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,EuroSAT,179603.84375,2.4004302524845045
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,GTSRB,281038.21875,1.53404936139135
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,MNIST,431126.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,47,431126.5,SVHN,171008.203125,2.5210866620524874
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,Cars,1794886.5,1.2090226875069816
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,DTD,1934790.5,1.1215986950525134
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,EuroSAT,1768336.5,1.2271750879993713
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,GTSRB,2697121.5,0.8045831454014957
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,MNIST,2170058.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,48,2170058.5,SVHN,1507537.0,1.4394727956925768
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,Cars,1760365.875,1.4728624241253256
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,DTD,2144481.5,1.2090459861742804
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,EuroSAT,1536460.625,1.6874996389835892
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,GTSRB,2870947.25,0.9031084601084188
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,MNIST,2592776.75,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,49,2592776.75,SVHN,1353546.75,1.9155428137225403
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,Cars,2556262.0,2.2968410515041104
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,DTD,2330761.25,2.519060028134585
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,EuroSAT,3431049.0,1.7112339404071466
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,GTSRB,5958390.5,0.9853881681638692
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,MNIST,5871327.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,50,5871327.5,SVHN,3427587.25,1.7129622302101866
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,Cars,119194.75,2.191291064623232
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,DTD,142343.546875,1.8349296217436968
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,EuroSAT,189222.234375,1.38033667918419
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,GTSRB,286019.28125,0.9131915494770512
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,MNIST,261190.390625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,51,261190.390625,SVHN,186811.171875,1.3981518771252557
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,Cars,1481095.0,1.2240407435039615
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,DTD,1649952.875,1.0987711542973613
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,EuroSAT,1702544.625,1.0648300187726356
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,GTSRB,2730983.25,0.663834399204023
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,MNIST,1812920.625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,52,1812920.625,SVHN,1430106.0,1.2676826927514464
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,Cars,1524425.5,1.8343459552467472
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,DTD,1879731.875,1.4876184136633848
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,EuroSAT,1370695.875,2.040075994246353
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,GTSRB,2613235.75,1.0700617998203952
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,MNIST,2796323.75,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,53,2796323.75,SVHN,1369028.0,2.0425614012277324
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,Cars,2295559.5,2.903345567823444
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,DTD,2024735.125,3.2916910551448058
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,EuroSAT,3082932.75,2.161838431279437
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,GTSRB,6669853.5,0.999242712002595
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,MNIST,6664802.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,54,6664802.5,SVHN,3615525.0,1.8433844324129969
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,Cars,79853.296875,4.728159118351994
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,DTD,104029.6796875,3.629340154503684
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,EuroSAT,143156.828125,2.6373809666998724
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,GTSRB,265310.40625,1.423084375341949
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,MNIST,377559.09375,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,55,377559.09375,SVHN,180090.875,2.0964920835106167
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,Cars,3270634.5,0.8229429947002638
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,DTD,4253980.5,0.6327122914644296
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,EuroSAT,5479103.0,0.4912383924886975
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,GTSRB,3396212.0,0.7925140568374412
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,MNIST,2691545.75,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,56,2691545.75,SVHN,1989871.875,1.3526226405908672
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,Cars,3901163.75,0.8684129831771353
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,DTD,4237478.0,0.799489991452463
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,EuroSAT,5185620.5,0.6533106790209581
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,GTSRB,4533586.0,0.747271861612419
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,MNIST,3387821.25,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,57,3387821.25,SVHN,2331344.75,1.4531618500438428
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,Cars,7889886.0,0.5351721811950134
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,DTD,5190355.0,0.813518054160072
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,EuroSAT,8727503.0,0.4838093438638749
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,GTSRB,6065885.5,0.6960974617803122
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,MNIST,4222447.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,58,4222447.5,SVHN,3708390.5,1.13861997543139
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,Cars,124465.3515625,1.2899689390213704
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,DTD,114283.8828125,1.4048913420575422
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,EuroSAT,167224.5,0.9601250863360332
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,GTSRB,172076.59375,0.9330521600936792
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,MNIST,160556.4375,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,59,160556.4375,SVHN,161602.453125,0.9935272292915572
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,Cars,2145115.5,0.4948396135312993
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,DTD,2607083.5,0.4071553998941729
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,EuroSAT,1751069.125,0.6061943014385569
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,GTSRB,1894618.125,0.5602649478506387
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,MNIST,1061488.125,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,60,1061488.125,SVHN,879468.125,1.2069660000469034
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,Cars,2210540.0,0.7487946384141432
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,DTD,2403463.0,0.6886898196477332
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,EuroSAT,1825806.875,0.9065802756384078
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,GTSRB,2615589.75,0.6328364377479304
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,MNIST,1655240.5,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,61,1655240.5,SVHN,1296617.625,1.2765833720639113
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,Cars,4366682.5,0.5823663616486887
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,DTD,3138671.5,0.810218272284946
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,EuroSAT,3547014.75,0.7169434522368423
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,GTSRB,5268211.5,0.4827082208070044
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,MNIST,2543009.0,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,62,2543009.0,SVHN,2980950.0,0.8530867676411882
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,Cars,197820.0,0.5395994464664847
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,DTD,176939.171875,0.6032782982357903
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,EuroSAT,146144.484375,0.7303974758712135
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,GTSRB,238925.359375,0.4467653110545834
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,MNIST,106743.5625,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,63,106743.5625,SVHN,101830.828125,1.048244077608497
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,Cars,1710525.0,0.8650046038496952
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,DTD,2204186.0,0.6712736583936202
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,EuroSAT,1944925.0,0.7607552990475211
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,GTSRB,2252159.0,0.6569749293899765
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,MNIST,1479612.0,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.q.weight,64,1479612.0,SVHN,1271860.125,1.1633449079158764
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,Cars,1946445.125,1.1849711149704258
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,DTD,2055044.0,1.1223512732574097
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,EuroSAT,1743563.125,1.3228550299835
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,GTSRB,2890696.25,0.7978981707261702
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,MNIST,2306481.25,1.0
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.k.weight,65,2306481.25,SVHN,1589113.0,1.4514268337116367
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.v.weight,66,4575421.0,Cars,2966485.5,1.5423709301798374
ViT-B-16,MNIST,model.visual.transformer.resblocks.5.attn.v.weight,66,4575421.0,DTD,2531784.75,1.8071919423639784
