task,layer,layer_idx,entry_idx,rho,ft_method
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,16,0.0182083984739952,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,17,0.0027684013009896,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,18,0.0005752389757193,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,19,0.0068433135155153,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,20,0.1854052388854452,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,21,0.0298820153066029,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,22,0.0650358299075235,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,23,0.1017888038439472,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,24,0.1206897635293663,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,25,0.0163825423058881,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,26,0.1699165157301658,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,27,0.0178943846882282,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,28,0.007164243782114,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,29,0.1246599249601,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,30,0.0227784190223471,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,31,0.0190570950015715,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,0,0.0547201194387624,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,1,0.1028566958973118,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,2,0.0809872007061097,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,3,0.0502810324536534,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,4,0.0368174886651178,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,5,0.0026222277123857,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,6,0.0173881680861004,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,7,0.0298395013421724,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,8,0.0450644132641103,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,9,0.0504070529115706,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,10,0.0210763689509389,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,11,0.0852731276089869,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,12,0.1714242954632321,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,13,0.2029509800618737,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,14,0.0754379475698922,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,15,0.0780598633410497,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,16,0.0659925246652087,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,17,0.0351959365081038,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,18,0.0845983649359683,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,19,0.0415030382028988,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,20,0.1023668326511513,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,21,0.1011518383551427,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,22,0.0321337146252765,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,23,0.0051350396091107,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,24,0.0248478401457085,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,25,0.0206127672885405,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,26,0.0192456274532688,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,27,0.0716112929432439,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,28,0.1077359876291585,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,29,0.0052693576441021,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,30,0.0816283392981476,standard
Cars,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,31,0.2984620008081035,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,0,0.0559734536495159,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,1,0.0078554048942563,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,2,0.1028619978793767,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,3,0.1098544588469796,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,4,0.0395825609686136,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,5,0.0211812414618821,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,6,0.1073615810170658,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,7,0.459826782702103,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,8,0.0047558835900066,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,9,0.0305959437758736,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,10,0.0140741852957524,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,11,0.0336126692889261,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,12,0.0348760891261898,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,13,0.0227968113109049,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,14,0.0018407640302628,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,15,0.0572527704941533,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,16,0.046560135029038,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,17,0.0400218139418903,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,18,0.0216145720494945,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,19,0.0044462801721302,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,20,0.0661557241509298,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,21,0.0409490576652861,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,22,0.0486368062604331,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,23,0.073776620097595,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,24,0.067231619302758,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,25,0.0206768390185897,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,26,0.0055608538194306,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,27,0.0218710825266384,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,28,0.0718973754618629,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,29,0.1210889586098251,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,30,0.1859661490984143,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,31,0.0618467798913167,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,0,0.0663569183723638,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,1,0.0585202873315726,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,2,0.0331393047052813,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,3,0.0074170467611617,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,4,0.0481150255378659,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,5,0.0111648766110481,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,6,0.0120221400666924,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,7,0.0213333798043806,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,8,0.0518443904771933,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,9,0.0383239832386979,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,10,0.0821139830795624,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,11,0.0210013515205747,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,12,0.0388531565936804,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,13,0.0275565486323208,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,14,0.0586367664584251,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,15,0.0389888385175884,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,16,0.0555757518709975,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,17,0.1342313286630329,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,18,0.0498961632748866,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,19,0.0109827450433709,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,20,0.123043265208805,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,21,0.1308926234533091,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,22,0.1045250379388448,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,23,0.0332518500819103,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,24,0.0660228280585614,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,25,0.0191071230449099,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,26,0.0053179238796798,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,27,0.2935330500648796,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,28,0.0334452029488823,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,29,0.5246026473079277,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,30,0.0094467282484645,standard
Cars,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,31,0.0054675876599957,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,0,0.0653232134119928,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,1,0.0071998718429662,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,2,0.0386775956637186,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,3,0.1013871781846377,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,4,0.3630957893922917,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,5,0.0346653735364192,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,6,0.0355285335788812,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,7,0.1919213022940705,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,8,0.0022397584529009,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,9,0.0424804622320258,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,10,0.0536353669324146,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,11,0.0674955480608621,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,12,0.1396196648040179,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,13,0.0905251378929717,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,14,0.1138890609968415,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,15,0.0439049909483508,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,16,0.0091358791122931,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,17,0.0713716424068127,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,18,0.0324413124365068,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,19,0.0071414321577705,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,20,0.0444590529660016,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,21,0.0347696759251558,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,22,0.011958808398986,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,23,0.013369968414235,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,24,0.0005191621228556,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,25,0.0688600461479768,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,26,0.0719114788138422,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,27,0.0617418833733834,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,28,0.0337036877161997,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,29,0.034653426140843,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,30,0.0632393436430398,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,31,0.0550712496239529,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,0,0.0622733612961638,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,1,0.0456399731621579,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,2,0.0257876232067268,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,3,0.0523626099722506,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,4,0.006836297743018,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,5,0.0543127193725785,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,6,0.0385811162153021,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,7,0.0475180587306127,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,8,0.0756604163784138,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,9,0.0397204771404489,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,10,0.0122698661080233,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,11,0.0251034967213877,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,12,0.0148254935713437,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,13,0.0065817083160678,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,14,0.0133230802826163,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,15,0.1183862103457144,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,16,0.0086816707346636,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,17,0.0847473618689622,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,18,0.0912050936075128,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,19,0.1083554831405133,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,20,0.0116350468992454,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,21,0.0670940538325667,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,22,0.1274642941538153,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,23,0.0278356744975898,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,24,0.0914144879054034,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,25,0.0057817453583524,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,26,0.1082713272771297,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,27,0.0264442867841633,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,28,0.009565490541003,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,29,0.0689682413979525,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,30,0.0879100209649837,standard
Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,31,0.0236589141025401,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,0,0.0087020718673623,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,1,0.0336329595958393,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,2,0.0619231677756507,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,3,0.0164893671196616,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,4,0.0830645024711615,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,5,0.0152566881168831,standard
Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,14,6,0.1392895888774647,standard
