model,dataset,layer_name,layer_idx,method,error,ft_method
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,EigenCov,0.37412917613983154,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,Random,0.9976125359535217,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,Identity,0.8094949126243591,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,EigenCov,0.7119946479797363,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,Random,1.000099778175354,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,Identity,0.8910335898399353,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,EigenCov,0.48875361680984497,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,Random,1.0004533529281616,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,Identity,0.8375788927078247,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,EigenCov,0.9774785041809082,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,Random,1.0000450611114502,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,Identity,0.9749842882156372,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,EigenCov,0.7236718535423279,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,Random,0.9993571639060974,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,Identity,0.8850079774856567,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,EigenCov,0.9628289937973022,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,Random,0.9996006488800049,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,Identity,0.9689449071884155,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,EigenCov,0.8043261170387268,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,Random,1.0005954504013062,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,Identity,0.8958539962768555,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,EigenCov,0.8795380592346191,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,Random,0.9997800588607788,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,Identity,0.9523418545722961,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,EigenCov,0.9077500104904175,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,Random,0.9985066652297974,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,Identity,0.9055653214454651,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,EigenCov,0.425447940826416,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,Random,0.9996711611747742,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,Identity,0.9444065093994141,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.q.weight,48,EigenCov,0.8686525225639343,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.q.weight,48,Random,1.001692771911621,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.q.weight,48,Identity,0.7932116985321045,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.k.weight,49,EigenCov,0.8561180830001831,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.k.weight,49,Random,0.9988793134689331,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.k.weight,49,Identity,0.7932116985321045,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.v.weight,50,EigenCov,0.8498139977455139,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.v.weight,50,Random,0.9984971880912781,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.v.weight,50,Identity,0.7932116985321045,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.o.weight,51,EigenCov,0.7091915607452393,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.o.weight,51,Random,1.0009726285934448,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.2.attn.o.weight,51,Identity,0.8892642259597778,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.q.weight,52,EigenCov,0.7532740831375122,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.q.weight,52,Random,1.000959873199463,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.q.weight,52,Identity,0.7422668933868408,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.k.weight,53,EigenCov,0.7551229000091553,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.k.weight,53,Random,1.001856803894043,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.k.weight,53,Identity,0.7422668933868408,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.v.weight,54,EigenCov,0.7760614156723022,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.v.weight,54,Random,0.9994626641273499,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.v.weight,54,Identity,0.7422668933868408,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.o.weight,55,EigenCov,0.6620075106620789,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.o.weight,55,Random,1.0015497207641602,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.7.attn.o.weight,55,Identity,0.8141045570373535,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.q.weight,56,EigenCov,0.6048794984817505,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.q.weight,56,Random,0.9989501237869263,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.q.weight,56,Identity,0.7251538038253784,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.k.weight,57,EigenCov,0.6339576244354248,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.k.weight,57,Random,1.0009849071502686,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.k.weight,57,Identity,0.7251538038253784,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.v.weight,58,EigenCov,0.7055231332778931,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.v.weight,58,Random,0.9993361830711365,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.v.weight,58,Identity,0.7251538038253784,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.o.weight,59,EigenCov,0.5849440097808838,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.o.weight,59,Random,0.9992398023605347,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.10.attn.o.weight,59,Identity,0.7909126877784729,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.q.weight,60,EigenCov,0.7164825201034546,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.q.weight,60,Random,0.9990361928939819,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.q.weight,60,Identity,0.7426175475120544,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.k.weight,61,EigenCov,0.7297942638397217,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.k.weight,61,Random,0.9997838139533997,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.k.weight,61,Identity,0.7426175475120544,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.v.weight,62,EigenCov,0.7623523473739624,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.v.weight,62,Random,0.9997729063034058,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.v.weight,62,Identity,0.7426175475120544,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.o.weight,63,EigenCov,0.6008961796760559,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.o.weight,63,Random,1.0000720024108887,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.8.attn.o.weight,63,Identity,0.8040211200714111,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.q.weight,64,EigenCov,0.8998739719390869,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.q.weight,64,Random,1.0011096000671387,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.q.weight,64,Identity,0.8190727233886719,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.k.weight,65,EigenCov,0.8551355600357056,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.k.weight,65,Random,1.0006769895553589,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.k.weight,65,Identity,0.8190727233886719,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.v.weight,66,EigenCov,0.8506866693496704,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.v.weight,66,Random,0.9997819662094116,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.v.weight,66,Identity,0.8190727233886719,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.o.weight,67,EigenCov,0.7121255397796631,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.o.weight,67,Random,1.001116394996643,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.0.attn.o.weight,67,Identity,0.9094170331954956,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.q.weight,68,EigenCov,0.862274169921875,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.q.weight,68,Random,0.9989000558853149,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.q.weight,68,Identity,0.7902319431304932,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.k.weight,69,EigenCov,0.8472666144371033,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.k.weight,69,Random,0.9999736547470093,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.k.weight,69,Identity,0.7902319431304932,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.v.weight,70,EigenCov,0.8386228084564209,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.v.weight,70,Random,0.9976811408996582,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.v.weight,70,Identity,0.7902319431304932,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.o.weight,71,EigenCov,0.662155032157898,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.o.weight,71,Random,1.0000381469726562,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.4.attn.o.weight,71,Identity,0.8496281504631042,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.q.weight,72,EigenCov,0.6070464253425598,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.q.weight,72,Random,0.9999809265136719,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.q.weight,72,Identity,0.7393335103988647,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.k.weight,73,EigenCov,0.6587368249893188,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.k.weight,73,Random,0.9991008639335632,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.k.weight,73,Identity,0.7393335103988647,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.v.weight,74,EigenCov,0.6883362531661987,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.v.weight,74,Random,0.9991779327392578,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.v.weight,74,Identity,0.7393335103988647,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.o.weight,75,EigenCov,0.6176249980926514,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.o.weight,75,Random,1.0002927780151367,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.11.attn.o.weight,75,Identity,0.8047947883605957,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.q.weight,76,EigenCov,0.5579951405525208,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.q.weight,76,Random,0.9994391798973083,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.q.weight,76,Identity,0.7838524580001831,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.k.weight,77,EigenCov,0.5890415906906128,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.k.weight,77,Random,1.001761555671692,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.k.weight,77,Identity,0.7838524580001831,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.v.weight,78,EigenCov,0.5794835090637207,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.v.weight,78,Random,1.000698208808899,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.v.weight,78,Identity,0.7838524580001831,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.o.weight,79,EigenCov,0.5627559423446655,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.o.weight,79,Random,1.0010809898376465,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.15.attn.o.weight,79,Identity,0.7981389164924622,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.q.weight,80,EigenCov,0.7577567100524902,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.q.weight,80,Random,1.0001329183578491,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.q.weight,80,Identity,0.8139933943748474,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.k.weight,81,EigenCov,0.731955885887146,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.k.weight,81,Random,0.999752402305603,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.k.weight,81,Identity,0.8139933943748474,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.v.weight,82,EigenCov,0.7088624238967896,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.v.weight,82,Random,0.9985268712043762,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.v.weight,82,Identity,0.8139933943748474,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.o.weight,83,EigenCov,0.6082863807678223,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.o.weight,83,Random,1.0019323825836182,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.20.attn.o.weight,83,Identity,0.781341016292572,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.q.weight,84,EigenCov,0.6905142068862915,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.q.weight,84,Random,1.0002210140228271,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.q.weight,84,Identity,0.8039721250534058,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.k.weight,85,EigenCov,0.6563683152198792,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.k.weight,85,Random,1.0002790689468384,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.k.weight,85,Identity,0.8039721250534058,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.v.weight,86,EigenCov,0.6561759114265442,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.v.weight,86,Random,1.000920057296753,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.v.weight,86,Identity,0.8039721250534058,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.o.weight,87,EigenCov,0.5654928684234619,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.o.weight,87,Random,0.9992364048957825,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.19.attn.o.weight,87,Identity,0.7989339232444763,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.q.weight,88,EigenCov,0.9194656610488892,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.q.weight,88,Random,1.001450538635254,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.q.weight,88,Identity,0.8561646342277527,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.k.weight,89,EigenCov,0.9121121764183044,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.k.weight,89,Random,0.9998982548713684,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.k.weight,89,Identity,0.8561646342277527,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.v.weight,90,EigenCov,0.9032230377197266,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.v.weight,90,Random,1.0013772249221802,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.v.weight,90,Identity,0.8561646342277527,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.o.weight,91,EigenCov,0.7362380027770996,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.o.weight,91,Random,1.000654697418213,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.3.attn.o.weight,91,Identity,0.8234108686447144,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.q.weight,92,EigenCov,0.840575635433197,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.q.weight,92,Random,1.0005667209625244,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.q.weight,92,Identity,0.7755573987960815,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.k.weight,93,EigenCov,0.8266298174858093,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.k.weight,93,Random,0.998751699924469,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.k.weight,93,Identity,0.7755573987960815,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.v.weight,94,EigenCov,0.8009411096572876,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.v.weight,94,Random,1.001042366027832,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.v.weight,94,Identity,0.7755573987960815,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.o.weight,95,EigenCov,0.7243831157684326,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.o.weight,95,Random,1.001076102256775,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.1.attn.o.weight,95,Identity,0.8954150676727295,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.13.attn.q.weight,96,EigenCov,0.5972576141357422,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.13.attn.q.weight,96,Random,1.0017043352127075,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.13.attn.q.weight,96,Identity,0.7897132039070129,standard
ViT-L-14,DTD,model.visual.transformer.resblocks.13.attn.k.weight,97,EigenCov,0.6376667618751526,standard
